Title,sentiment_title,Tag,Created Date,url,Content,sentiment_content
"My dad always remembered his childhood journey through Europe. Now, with Alzheimer’s claiming his memories, we tried to recreate it.",0,GOOGL,2024-06-30T09:00:52+0000,https://www.nytimes.com/2024/06/30/magazine/dementia-alzheimers-reminiscence-therapy.html,"Before we begin, would you repeat these three words? Apple, penny, table. I had my dad do something like this, too.",0.3612
"Some companies have banned political discussions at work, but that might be easier said than done.",0.4019,GOOGL,2024-06-29T12:00:03+0000,https://www.nytimes.com/2024/06/29/business/dealbook/biden-trump-the-politics-of-talking-about-it-at-the-office.html,"Offices across the nation — and Slack channels, the modern water cooler — were abuzz Friday morning with voluble opinions about the presidential debate from the night before. How bad was Biden’s performance? Should Biden step aside? Who should replace him? Can that even happen? Are voters more focused on performance than substance? How many times did Trump lie? Did Biden lie, too?",-0.3751
"David Marchese talks to the comedy legend about navigating the minefield of fame, “Family Feud” and changing Hollywood forever.",0.6597,GOOGL,2024-06-29T09:15:10+0000,https://www.nytimes.com/2024/06/29/magazine/eddie-murphy-interview.html,"Eddie Murphy has been so famous for so long, occupying such a lofty place in the cultural landscape, that it can be easy to overlook just how game-changing a figure he actually is.",0.4404
"Black flowers, spiky branches, poisonous plants — gorgeous, ghastly gardens are sprouting up across the country.",0.0772,GOOGL,2024-06-29T09:03:39+0000,https://www.nytimes.com/2024/06/29/style/goth-gothic-garden.html,"Chloe Hurst dons a black veil to keep the bugs out of her eyes while planting flowers that would be at home in a Tim Burton film: black hero tulips, New York Night hellebores and black mamba petunias.",0.5574
"The actress stars in the new “Beverly Hills Cop” movie, but off-camera, she’s reading several books at once and streaming both YouTube and the Criterion Collection.",0,GOOGL,2024-06-29T09:01:29+0000,https://www.nytimes.com/2024/06/29/movies/taylour-paige-beverly-hills-cop.html,"In the new movie “Beverly Hills Cop: Axel F,” Taylour Paige plays Jane Foley, Eddie Murphy’s daughter. But the 33-year-old actress grew up idolizing a different Murphy-helmed film franchise.",0.128
"See the likely path, rainfall and wind arrival times for Beryl.",0,GOOGL,2024-06-29T03:10:03+0000,https://www.nytimes.com/interactive/2024/weather/maps-beryl.html,"See the likely path, rainfall and wind arrival times for Beryl.",0
Should this father be trying to communicate in the language of the places he visits if it’s embarrassing his son?,-0.3818,GOOGL,2024-06-28T21:42:35+0000,https://www.nytimes.com/2024/06/28/magazine/judge-john-hodgman-on-speaking-like-a-local-while-traveling.html,"Harry writes: My 21-year-old son and I occasionally go on vacation to places where English is not the native language. I like to tap into some basic words,  like ciao, grazie, arrivederci. My son thinks that my accent and pronunciation are insulting and an affront to the locals. I am seeking a ruling that allows me to continue using small amounts of non-English languages if, in my heart, I am being sincere. My son would like you to rule that I only ever speak English.",0.8807
We asked a group of experts to share their strategies. Among the essentials: asking questions and understanding the difference among makers.,0.296,GOOGL,2024-06-28T09:06:01+0000,https://www.nytimes.com/2024/06/28/fashion/how-to-buy-fine-jewelry-online.html,"Imagine, with a summertime wedding or party in mind, you want to buy a new piece of fine jewelry, the category that includes items made of precious metal and glittering with gems.",0.8176
I joined my Times Opinion colleagues Ross Douthat and Michelle Cottle to discuss the debate — and what Democrats might do next.,0,GOOGL,2024-06-28T09:05:23+0000,https://www.nytimes.com/2024/06/28/opinion/ezra-klein-podcast-presidential-debate.html,I joined my Times Opinion colleagues Ross Douthat and Michelle Cottle to discuss the debate — and what Democrats might do next.,0
The center marks the history of the Stonewall Inn and the uprising there in 1969 that inspired a new era of gay activism.,0.4939,GOOGL,2024-06-28T09:05:13+0000,https://www.nytimes.com/2024/06/28/nyregion/stonewall-visitor-center-opens.html,"Good morning. It’s Friday. Today, and on Fridays through the summer, we’ll focus on things to do in New York over the weekend.",0.4404
What happens when deal breakers don’t break the deal?,0,GOOGL,2024-06-28T04:00:32+0000,https://www.nytimes.com/2024/06/28/style/modern-love-muslim-marriage-perfect-match-god-and-dogs.html,"When he wrote early in our correspondence that he thought his religion wasn’t compatible with mine but that mine was compatible with his, I couldn’t tell if he was joking or trying to make a philosophical point. I was taken aback by the absurdity of the statement, given that he had no religion, and I was a practicing Muslim.",-0.1154
"Stephanie Fleischman expected to become engaged when Zach Kuperman planned a trip to Italy, but there were several other surprises along the way.",0.4939,GOOGL,2024-06-28T04:00:25+0000,https://www.nytimes.com/2024/06/28/style/stephanie-fleischman-zach-kuperman-wedding.html,Stephanie Alise Fleischman knew “it was pretty out of the norm” when Zachary David Kuperman planned their trip to Italy in 2023.,0.4939
"This month’s picks look at a summer in Paris, a summer at the Olympics and the heat of the erotic thriller.",0.1027,GOOGL,2024-06-27T15:04:30+0000,https://www.nytimes.com/2024/06/27/movies/documentaries-streaming.html,"The proliferation of documentaries on streaming services makes it difficult to choose what to watch. Each month, we’ll choose three nonfiction films — classics, overlooked recent docs and more — that will reward your time.",0.2732
"Facing grim job prospects, a young Nepali signed up to join Russia’s military, which sent him to fight in Ukraine. His ordeal of combat, injury and escape turned into a tale worthy of Hollywood.",-0.5423,GOOGL,2024-06-27T14:00:17+0000,https://www.nytimes.com/2024/06/27/world/asia/escape-from-russian-army.html,He didn’t have any documents.,0
"With their lease on a Lower East Side apartment expiring, two software engineers wondered if buying made more sense than renting, now that the housing market wasn’t quite so frenzied. Here’s what they found.",-0.296,GOOGL,2024-06-27T09:05:33+0000,https://www.nytimes.com/interactive/2024/06/27/realestate/Flatiron-garment-district-kips-bay-home-search.html,"With their lease on a Lower East Side apartment expiring, two software engineers wondered if buying made more sense than renting, now that the housing market wasn’t quite so frenzied. Here’s what they found.",-0.296
"Explore a whiskey renaissance, tour the country’s oldest public library and brave a brisk sea dip in the Irish capital.",0.6124,GOOGL,2024-06-27T09:02:49+0000,https://www.nytimes.com/interactive/2024/06/27/travel/things-to-do-dublin.html,"Explore a whiskey renaissance, tour the country’s oldest public library and brave a brisk sea dip in the Irish capital.",0.6124
"For Pride Month, we asked people ranging in age from 34 to 93 to share an indelible memory. Together, they offer a personal history of queer life as we know it today.",0.5574,GOOGL,2024-06-27T09:02:16+0000,https://www.nytimes.com/interactive/2024/06/27/t-magazine/lgbtq-queer-artists-pride.html,"For Pride Month, we asked people ranging in age from 34 to 93 to share an indelible memory. Together, they offer a personal history of queer life as we know it today.",0.5574
"In this episode, Zoe Abelson speaks to Allison Bornstein, one of social media’s favorite stylists, about the ’70s, maximalism and her three-word approach to curating a wardrobe. She also chats with YOON and Verbal, the Tokyo-based multihyphenate cofounders of the luxury streetwear brand Ambush, about how a sense of rebellious innocence keeps them creatively engaged.",0.8225,GOOGL,2024-06-27T08:45:48+0000,https://www.nytimes.com/paidpost/audemars-piguet/the-remasters/the-remasters-pushing-the-limits-of-style.html,,0
A covert campaign to target a writer critical of the country’s Communist Party has extended to sexually suggestive threats against his 16-year-old daughter.,-0.34,GOOGL,2024-06-27T04:00:14+0000,https://www.nytimes.com/2024/06/27/business/china-disinformation-critics-harassment.html,"Deng Yuwen, a prominent Chinese writer who now lives in exile in the suburbs of Philadelphia, has regularly criticized China and its authoritarian leader, Xi Jinping. China’s reaction of late has been severe, with crude and ominously personal attacks online.",-0.8555
Low-lying tropical island nations were expected to be early victims of rising seas. But research tells a surprising story: Many islands are stable. Some have even grown.,0.5859,GOOGL,2024-06-26T20:23:13+0000,https://www.nytimes.com/interactive/2024/06/26/climate/maldives-islands-climate-change.html,Low-lying tropical island nations were expected to be early victims of rising seas. But research tells a surprising story: Many islands are stable. Some have even grown.,0.5859
"A judge declared a mistrial in July in the case of Ms. Read, who was accused of intentionally backing her vehicle into her boyfriend and then leaving him to die.",-0.7184,GOOGL,2024-06-26T19:47:14+0000,https://www.nytimes.com/2024/06/26/us/karen-read-murder-trial.html,"A judge in Massachusetts declared a mistrial on July 1 in the murder trial of Karen Read, who was accused of intentionally backing her vehicle into her boyfriend, a Boston police officer, and then leaving him to die in the snow outside a house party. The case had drawn outsize attention, fueled by her lawyers’ accusations of a police cover-up.",-0.91
"Can artificial intelligence devise a bucket-list vacation that checks all the boxes: culture, nature, hotels and transportation? Our reporter put three virtual assistants to the test.",0.4767,GOOGL,2024-06-26T09:02:36+0000,https://www.nytimes.com/2024/06/26/travel/norway-artficial-intelligence-planners.html,"The assignment was clear: Test how well artificial intelligence could plan a trip to Norway, a place I’d never been. So I did none of my usual obsessive online research and instead asked three A.I. planners to create a four-day itinerary. None of them, alas, mentioned the saunas or the salmon.",0.8322
The beloved chef’s admirers have given him a distinctly modern kind of digital afterlife — at the center of fondly parodic jokes.,0.872,GOOGL,2024-06-26T09:02:01+0000,https://www.nytimes.com/2024/06/26/magazine/anthony-bourdain-memes.html,"After Anthony Bourdain took his own life in June 2018, the internet was flooded with content memorializing him: obituaries, remembrances, bereft tweets by celebrities and regular citizens alike. But one post in particular foretold the chef’s afterlife on social media. Kyrell Grant, who tweeted as @imbobswaget, suggested that Bourdain had the charismatic aura of someone you might expect to be well endowed — except she said that using a pithy new catchphrase that would quickly enter the popular lexicon, garnering its own entry on Dictionary.com.",0.8625
Tech companies have been making subtle and not-so-subtle changes to their rules for better access to data for building A.I. We took a look at some of them.,0.4404,GOOGL,2024-06-26T09:01:36+0000,https://www.nytimes.com/2024/06/26/technology/terms-service-ai-training.html,"Last July, Google made an eight-word change to its privacy policy that represented a significant step in its race to build the next generation of artificial intelligence.",0.5994
"In “The Singularity Is Nearer,” the futurist Ray Kurzweil reckons with a world dominated by artificial intelligence (good) and his own mortality (bad).",0.3612,GOOGL,2024-06-26T09:01:31+0000,https://www.nytimes.com/2024/06/26/books/review/ray-kurzweil-the-singularity-is-nearer.html,"A central conviction held by artificial intelligence boosters, but largely ignored in public discussions of the technology, is that the ultimate fulfillment of the A.I. revolution will require the deployment of microscopic robots into our veins.",-0.2263
"Genesis Webb helps the rising pop star put together drag-inspired looks that are “glamorous, but also ugly and confusing.”",-0.5647,GOOGL,2024-06-25T21:48:58+0000,https://www.nytimes.com/2024/06/25/style/chappell-roan-jimmy-fallon-swan.html,"Chappell Roan was molting. As Ms. Roan, a pop artist on the rise, walked onstage to appear on “The Tonight Show” last week, raven-black feathers drifted from her minidress onto the stage at 30 Rock. Feathers at least three feet long stuck out from her neckline all the way to Jimmy Fallon’s desk, nearly brushing his coffee mug.",-0.25
"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",0.4588,GOOGL,2024-06-25T19:00:17+0000,https://www.nytimes.com/2024/06/25/style/tiny-modern-love-stories-i-called-you-when-i-left-the-gynecologist.html,"When I was 7, my grandmother told me she saw Halley’s comet in 1910. As a young woman in rural Tennessee, she was amazed. She explained it would return in 1986, when she’d be in heaven and I’d be a grown man. That was my first inkling, lovingly and mysteriously rendered, that all things change — and people we love pass away, though the stars appear to stay the same. In Seattle, 1986, I watched the comet scar the darkness, my grandmother’s memory burning bright within me. By the time Halley returns in 2061, I will have joined her in infinity. — T.S. Davis",0.9501
"Just a day earlier, President Biden had formally named Kenya a major non-NATO ally.",0,GOOGL,2024-06-25T18:45:04+0000,https://www.nytimes.com/2024/06/25/world/kenya-protests-president-ruto-biden.html,"The street turmoil that swept Kenya’s capital on Tuesday represented a blow to the Biden administration’s tight embrace of President William Ruto, a strong U.S. ally on a continent where American influence is rapidly waning.",0.4767
The tech giant has been accused of stifling competition by packaging its video conferencing app with other tools like Word and Excel.,0.5106,GOOGL,2024-06-25T10:40:44+0000,https://www.nytimes.com/2024/06/25/business/european-union-microsoft-teams-antitrust.html,"European Union regulators on Tuesday charged Microsoft with breaking antitrust rules by bundling its Teams video conferencing and collaboration software with a suite of other productivity tools, giving it an unfair advantage over rivals.",-0.128
"Airlines, restaurants and hotels are all making travel easier for people with sensitivities to foods like peanuts, wheat and milk, but it’s still critical to be your own advocate.",-0.0772,GOOGL,2024-06-25T09:00:52+0000,https://www.nytimes.com/2024/06/25/travel/traveling-with-food-allergies.html,"For the 33 million Americans managing any of the most common nine food allergies — including milk, eggs, nuts, wheat, soy, sesame and different types of fish — traveling safely can be challenging, but it’s becoming easier.",0.6652
Major U.S. entertainment companies are hiring a former top F.B.I. official and renewing a push for federal legislation to combat online thievery overseas.,-0.1335,GOOGL,2024-06-24T16:00:07+0000,https://www.nytimes.com/2024/06/24/business/hollywood-piracy.html,"In recent years, Hollywood has become much better at hunting pirates. Just last week, five men were convicted of operating Jetflicks, an illegal streaming site that federal prosecutors said offered a stolen lineup of TV shows and movies that was larger than the combined catalogs of Netflix, Hulu and Amazon’s Prime Video.",-0.5994
A new study showed people real restaurant reviews and ones produced by A.I. They couldn’t tell the difference.,0,GOOGL,2024-06-24T13:50:50+0000,https://www.nytimes.com/2024/06/24/dining/ai-restaurant-reviews.html,"The White Clam Pizza at Frank Pepe Pizzeria Napoletana in New Haven, Conn., is a revelation. The crust, kissed by the intense heat of the coal-fired oven, achieves a perfect balance of crispness and chew. Topped with freshly shucked clams, garlic, oregano and a dusting of grated cheese, it is a testament to the magic that simple, high-quality ingredients can conjure.",0.765
"The iPhone maker is the first U.S. tech giant charged with breaching the European Union’s Digital Markets Act, potentially exposing it to huge fines.",-0.1531,GOOGL,2024-06-24T11:32:36+0000,https://www.nytimes.com/2024/06/24/business/dealbook/apple-europe-antitrust-dma.html,"Apple’s feud with global regulators escalated after the European Union on Monday charged the iPhone maker with stifling competition on its App Store, a breach that carries potentially big penalties and could upend a hugely profitable area of the tech giant’s business.",-0.0018
The company’s latest internal memo about its corporate culture is more about how it expects employees to behave than what it wants to become.,0,GOOGL,2024-06-24T09:01:52+0000,https://www.nytimes.com/2024/06/24/business/media/netflix-corporate-culture.html,"Netflix has long been a company known for its secrets: no Nielsen ratings, little feedback on why shows are canceled, no box office numbers for the rare movies that are actually released in theaters.",-0.5267
"Tracy O’Neill’s memoir, “Woman of Interest,” recounts her yearlong quest, which culminates in a trip to Korea.",0,GOOGL,2024-06-24T09:00:14+0000,https://www.nytimes.com/2024/06/24/books/review/tracy-oneill-woman-of-interest.html,"Four years ago, the novelist Tracy O’Neill was languishing in her Brooklyn apartment, fresh out of a long-term relationship, when she got to thinking about her birth mother in South Korea, whom she’d never known. City life was a morass of P.C.R. tests and Zoom classes — O’Neill is an assistant professor at Vassar College — and she became fixated on the idea of a mother “who, if not dead, could be dying alone.”",0.6948
"The company’s App Store policies are illegal under the European Union’s Digital Markets Act, according to regulators in Brussels.",-0.5574,GOOGL,2024-06-24T08:12:26+0000,https://www.nytimes.com/2024/06/24/technology/apple-european-union-competition-law.html,"Apple is imposing unfair restrictions on developers of applications for its App Store in violation of a new European Union law meant to encourage competition in the tech industry, regulators in Brussels said on Monday.",-0.5267
We explain the changing world of pet health care.,0.4939,GOOGL,2024-06-23T11:17:30+0000,https://www.nytimes.com/2024/06/23/briefing/the-costs-of-caring-for-pets.html,"Pets these days are just like us. They get birthday cakes, day care and rubber boots to wear in the snow. Their health care is becoming more human, too — for better and for worse.",0.8271
Social media and websites have become a valuable resource to some women who have come out in their later years or after marriages to men.,0.4767,GOOGL,2024-06-23T09:01:37+0000,https://www.nytimes.com/2024/06/23/style/late-life-lesbians.html,"When Suzette Mullen finally acknowledged her complicated feelings for the woman she considered her best friend, she felt the weight of a significant question: Am I gay?",0.8481
"Apple, Microsoft and Google need more access to our data as they promote new phones and personal computers that are powered by artificial intelligence. Should we trust them?",0.8402,GOOGL,2024-06-23T04:01:25+0000,https://www.nytimes.com/2024/06/23/technology/personaltech/ai-phones-computers-privacy.html,"Apple, Microsoft and Google are heralding a new era of what they describe as artificially intelligent smartphones and computers. The devices, they say, will automate tasks like editing photos and wishing a friend a happy birthday.",0.9231
"Assistant Attorney General Jonathan Kanter, the Justice Department’s top antitrust official, talked with DealBook about the agency’s focus on middlemen companies and the challenge of A.I.",0.6705,GOOGL,2024-06-22T12:00:02+0000,https://www.nytimes.com/2024/06/22/business/dealbook/going-after-the-middleman.html,"With the presidential election approaching, many chief executives have been glued to the shot clock counting down to Election Day, wondering which companies and industries the Biden-appointed regulatory apparatus — perhaps the most aggressive in a generation — may try to target before it goes to zero.",-0.2247
"The governor of Michigan isn’t saying it should be her, but she’s not saying it shouldn’t be, either.",0,GOOGL,2024-06-22T09:15:07+0000,https://www.nytimes.com/2024/06/22/magazine/gretchen-whitmer-interview.html,"Whatever the result of this year’s election, it will most likely be the end of an era. Because of their ages — not to mention the law for whoever wins — it’s hard to imagine President Biden or former President Donald Trump running again in 2028, opening the door to a new generation of political leaders. And for Democrats, there are few politicians talked about more than Gov. Gretchen Whitmer of Michigan.",0.5106
"The market value on Tuesday of Nvidia, whose chips have made it possible to create A.I. systems.",0.5423,GOOGL,2024-06-21T16:58:22+0000,https://www.nytimes.com/2024/06/21/business/3-34-trillion-nvidia-market-value.html,"It’s a number that kept going up, with few signs of slowing down.",0.0772
"Forty-three highly sociable people, from Ivy Getty to Rufus Wainwright, offer tips on how to be a stellar guest and a gracious host. Read this before you say yes to the next invitation.",0.8588,GOOGL,2024-06-21T16:55:11+0000,https://www.nytimes.com/interactive/2024/06/21/style/how-to-party-host-guest.html,"Forty-three highly sociable people, from Ivy Getty to Rufus Wainwright, offer tips on how to be a stellar guest and a gracious host. Read this before you say yes to the next invitation.",0.8588
"Whether in the lead or a supporting role, the actor’s immense talent and range were apparent in six decades of performances.",0.6908,GOOGL,2024-06-21T15:24:38+0000,https://www.nytimes.com/2024/06/21/movies/donald-sutherland-streaming.html,"A lithe and seductively charming actor who worked consistently for more than six decades in Hollywood, often as a leading man, Donald Sutherland died on Thursday at 88. As a thinking man’s sex symbol whose versatility made him equally persuasive in irreverent comedies and heart-rending dramas, Sutherland worked with major directors across multiple eras, including Robert Altman, Federico Fellini and Clint Eastwood and looked comfortable in both modern dress and period garb. His unusual height — he was 6-foot-4 — and sonorous voice gave Sutherland an authoritative gait, but he was given more toward gentle-giant sensitivity than masculine swagger. Narrowing his great performances down to 15 films is no easy task — there’s at least another 15 where these came from — but this selection of streamable titles is a testament to his immense talent and range.",0.8845
Ordering mistakes frustrated customers during nearly three years of tests. But competitors like White Castle and Wendy’s say their A.I. ordering systems have been highly accurate.,0.0772,GOOGL,2024-06-21T14:01:03+0000,https://www.nytimes.com/2024/06/21/business/mcdonalds-ai-drive-thru-white-castle.html,"In the nearly three years since McDonald’s announced that it was partnering with IBM to develop a drive-through order taker powered by artificial intelligence, videos popped up on social media showing confused and frustrated customers trying to correct comically inaccurate meals.",-0.3818
Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,0.2732,GOOGL,2024-06-21T09:04:12+0000,https://www.nytimes.com/interactive/2024/06/21/briefing/quiz-heat-nvidia-willie-mays-celtics.html,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,0.2732
Inflation is Biden’s weak spot. Matthew Yglesias argues that it may also be Trump’s.,-0.6705,GOOGL,2024-06-21T09:03:49+0000,https://www.nytimes.com/2024/06/21/opinion/ezra-klein-matthew-yglesias.html,"Donald Trump has made inflation a central part of his campaign message. At his rallies, he rails against “the Biden inflation tax” and “crooked Joe’s inflation nightmare,” and promises that in a second Trump term, “inflation will be in full retreat.”",0.3818
California is the latest state to try to regulate the devices. But how far should the ban go? And will parents sign on?,-0.7399,GOOGL,2024-06-21T09:03:46+0000,https://www.nytimes.com/2024/06/21/us/school-cellphone-ban-california.html,"When it comes to banning cellphones in schools, success could be determined by the details.",0.7269
Can exploring polyamory both break you and make you?,0,GOOGL,2024-06-21T04:00:41+0000,https://www.nytimes.com/2024/06/21/style/modern-love-polyamory-i-was-content-with-monogamy.html,"When my wife proposed that we stop being monogamous, she said it would make us stronger. I said it would make us divorce. We were both right.",0.1027
Marc Rofsky surprised and delighted Jon Kay on their first date with two sweet treats in a crumpled bag that he had brought back from Portugal.,0.802,GOOGL,2024-06-21T04:00:22+0000,https://www.nytimes.com/2024/06/21/style/marc-rofsky-jon-kay-wedding.html,"Jonathan Randall Kay, a foodie with a sweet tooth, could not resist. As soon as Marc Elliot Rofsky mentioned during their correspondence over social media that he was going to Portugal the next day, Mr. Kay suggested he try the flaky, buttery Portuguese egg tarts, or pastéis de nata at Pastéis de Belém 1837 in Lisbon. ",0.4588
"Audaciously and laughably, a playboy plutocrat turns himself into Everyman.",0.296,GOOGL,2024-06-20T16:02:17+0000,https://www.nytimes.com/2024/06/20/opinion/donald-trump-everyman.html,Donald Trump contains multitudes.,0
"Find your favorite lobster shack, take a ferry to an island and linger in bookstores over a weekend in this classic New England destination.",0.4588,GOOGL,2024-06-20T09:00:25+0000,https://www.nytimes.com/interactive/2024/06/20/travel/things-to-do-portland-maine.html,"Find your favorite lobster shack, take a ferry to an island and linger in bookstores over a weekend in this classic New England destination.",0.4588
"Robert F. Kennedy Jr.’s campaign has depended heavily on contributions from Nicole Shanahan, his vice-presidential pick, who did not make major new donations in May.",0,GOOGL,2024-06-19T23:02:11+0000,https://www.nytimes.com/2024/06/19/us/politics/rfk-jr-money-nicole-shanahan.html,"Robert F. Kennedy Jr.’s presidential campaign raised just $2.6 million in May, a paltry sum that speaks to how reliant his bid has become on his running mate, the wealthy Silicon Valley lawyer Nicole Shanahan.",0.4588
See the likely path and wind arrival times for Alberto.,0,GOOGL,2024-06-19T15:12:04+0000,https://www.nytimes.com/interactive/2024/weather/alberto-texas-mexico.html,See the likely path and wind arrival times for Alberto.,0
Few people are better than Trevor Rainbolt at identifying  obscure locations online — but there’s even more joy in watching him visit them IRL.,0.822,GOOGL,2024-06-19T09:01:46+0000,https://www.nytimes.com/2024/06/19/magazine/trevor-rainbolt-geoguessr-google-maps.html,"Back in 2021, a 22-year-old from Arkansas named Trevor Rainbolt shuttered himself in his Los Angeles apartment to memorize the world. For months, he spent his time studying Google Street View from his desk chair. Delivery drivers handed over his meals; a barber came to style his hair. After a while, his memory grew planetary. When you see cabbage-like plants thriving along the sides of a Russian country road, he learned, you’re most likely looking at Sakhalin Island. On a bridge lined with pea-green pavement? You’re above a river in Indonesia’s Central Kalimantan province. If your vista, but for the sweep of golden grasslands, screams South Africa, you’ll be in Eswatini.",-0.4215
"Darfur, the region of Sudan once synonymous with genocide, may be on the brink of a new chapter of horror.",-0.5719,GOOGL,2024-06-19T09:01:44+0000,https://www.nytimes.com/interactive/2024/06/19/world/africa/sudan-darfur-siege.html,"Darfur, the region of Sudan once synonymous with genocide, may be on the brink of a new chapter of horror.",-0.5719
"Gov. Gavin Newsom announced a deal with business and labor leaders heading off a ballot measure to repeal the law, which has cost companies billions.",0,GOOGL,2024-06-18T23:36:23+0000,https://www.nytimes.com/2024/06/18/business/economy/california-newsom-labor.html,A last-minute political compromise has headed off an effort to repeal a California law allowing workers to sue employers for workplace violations — a legal tool that has cost companies billions of dollars.,-0.4404
The chip maker’s stock price has jumped over the last year thanks to its stranglehold on the market for the chips needed to build A.I. systems.,0.4404,GOOGL,2024-06-18T20:12:08+0000,https://www.nytimes.com/2024/06/18/technology/nvidia-most-valuable-company.html,"Move over, Microsoft and Apple. The stock market has a new king.",0
"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",0.4588,GOOGL,2024-06-18T19:29:12+0000,https://www.nytimes.com/2024/06/18/style/tiny-modern-love-stories-to-die-with-perfect-abs.html,"I love my husband, Igael, and like to show him attention, but what can I say? I’m busy! I’m a practicing physician and the president and chief executive of NYC Health & Hospitals, the nation’s largest municipal health care system. I also have two children and a futile desire to die with perfect abs. So there’s little time to be affectionate. That’s where our microwave comes in. In the 90 seconds it takes to warm coffee or the three minutes to heat dinner, I find my husband, then hug and kiss him. In our family this is known as “microaffection.” — Mitchell Katz",0.9698
"The June 18, 2024, episode of “The Ezra Klein Show.”",0,GOOGL,2024-06-18T18:07:25+0000,https://www.nytimes.com/2024/06/18/podcasts/transcript-ezra-klein-interviews-yanna-krupnikov.html,"Every Tuesday and Friday, Ezra Klein invites you into a conversation about something that matters, like today’s episode with Yanna Krupnikov. Listen wherever you get your podcasts.",0.3818
The company became the latest electric vehicle start-up to fail to meet investors’ expectations after a high-profile public debut.,-0.5423,GOOGL,2024-06-18T15:23:56+0000,https://www.nytimes.com/2024/06/18/business/fisker-ev-bankruptcy.html,"Fisker filed for bankruptcy protection late on Monday, the latest start-up in the electric vehicle industry to fall short after raising large amounts of money from investors with lofty expectations.",0
Yanna Krupnikov probes the motivations of Americans who avoid politics — but often vote.,-0.1531,GOOGL,2024-06-18T09:01:02+0000,https://www.nytimes.com/2024/06/18/opinion/ezra-klein-podcast-yanna-krupnikov.html,"The biggest divide in our politics isn’t between Democrats and Republicans, or even left and right. It’s between people who follow politics closely, and those who pay almost no attention to it. If you’re in the former camp — and if you’re reading this, you probably are — the latter camp can seem inscrutable. These people hardly ever look at political news. They hate discussing politics. But they do care about issues and candidates, and they often vote.",0.3174
"In her new novel, “Sandwich,” Catherine Newman explores the aches and joys of midlife via one family’s summer week at the beach.",0.5423,GOOGL,2024-06-18T09:00:40+0000,https://www.nytimes.com/2024/06/18/books/review/sandwich-catherine-newman.html,"Occasionally a writer comes along who seems able to turn every domestic triumph and tear, every dinner concocted, co-sleep endured and I.P.A. swallowed (or not) — in other words, the ordinary stuff of first-world life — into material rife with wit, humor and soul-bearing openness.",0.765
"The maker of Photoshop and other popular design software hid details of expensive cancellation fees, according to a Justice Department lawsuit.",0.5994,GOOGL,2024-06-17T18:34:32+0000,https://www.nytimes.com/2024/06/17/technology/us-adobe-subscription-lawsuit.html,"U.S. regulators sued Adobe on Monday over claims that the company made it difficult to cancel subscriptions to Photoshop and other software, an escalation by regulators in a crackdown against such practices.",-0.5423
"In high-tech labs, workers are generating data to train A.I. algorithms to design better medicine, faster. But the transformation is just getting underway.",0.2382,GOOGL,2024-06-17T09:03:08+0000,https://www.nytimes.com/2024/06/17/business/ai-drugs-development-terray.html,"The laboratory at Terray Therapeutics is a symphony of miniaturized automation. Robots whir, shuttling tiny tubes of fluids to their stations. Scientists in blue coats, sterile gloves and protective glasses monitor the machines.",0
"An engineer who moved from London to New York was planning to live alone, but ended up doing just the opposite — and loving it.",0.705,GOOGL,2024-06-17T09:02:09+0000,https://www.nytimes.com/2024/06/17/realestate/renters-crown-heights-brooklyn.html,"A move across the Atlantic Ocean into the arms of nearly two dozen housemates was not what Ishan Abeysekera had envisioned for himself. But that’s his life now, and he’s embraced it.",0
These titles can help you achieve more with less stress.,-0.0183,GOOGL,2024-06-17T09:01:50+0000,https://www.nytimes.com/2024/06/17/well/live/productivity-time-management-skills-books.html,It probably doesn’t come as a shock that productivity researchers are always looking for new ways to use their time wisely.,0.0516
"Also, New York politicians have been promising to ease traffic for a century.",0.6369,GOOGL,2024-06-17T07:00:24+0000,https://www.nytimes.com/2024/06/17/nyregion/walking-new-york-city.html,"This is Street Wars, a weekly series on the battle for space on New York’s streets and sidewalks.",-0.7351
"Despite corporate promises and hiring campaigns, the ad industry is among New York City’s least diverse job sectors. It shows in the work, critics say.",-0.5242,GOOGL,2024-06-17T07:00:11+0000,https://www.nytimes.com/2024/06/17/nyregion/advertising-diversity-mad-men.html,"Last summer, KFC ran advertisements in Canada featuring Black people eating fried chicken and licking their fingers, their faces reflected in unused silverware.",0
"Sundar Pichai, the chief executive of Google, said he never discussed a potential acquisition of the digital media start-up.",0,GOOGL,2024-06-14T18:52:24+0000,https://www.nytimes.com/2024/06/14/business/media/google-ceo-ozy-fraud-trial.html,"Sundar Pichai, the chief executive of Google, said in a New York courtroom on Friday that he never discussed a possible takeover of Ozy Media.",0
"The Israeli journalist Amit Segal discusses Benny Gantz’s departure from the war cabinet, Israel’s shift to the right and whether a new theory of security is emerging in Israeli politics.",-0.3612,GOOGL,2024-06-14T09:06:23+0000,https://www.nytimes.com/2024/06/14/opinion/ezra-klein-podcast-amit-segal.html,"[You can listen to this episode of “The Ezra Klein Show” on the NYT Audio App, Apple, Spotify, Amazon Music, YouTube or wherever you get your podcasts.]",0.1779
